cust_id	sales_total	num_of_orders	gender
105949	2883.71	16	M
105950	1489.37	8	M
105951	2401.76	13	F
105952	2386.56	13	F
105953	1049.32	5	M
105954	615.66	3	M
105955	1848.08	10	M
105956	871.35	4	M
105957	1823.00	10	M
105958	1138.81	6	F
105959	1358.74	7	F
105960	314.21	1	M
105961	1350.64	7	M
105962	1704.45	9	F
105963	1478.79	8	F
105964	1846.63	10	F
105965	1435.62	7	M
105966	1686.25	9	F
105967	2129.49	12	F
105968	1915.39	11	F
105969	1038.27	5	F
105970	2089.89	11	F
105971	1767.46	10	M
105972	2826.73	16	F
105973	917.61	5	F
105974	2691.24	15	F
105975	2645.78	15	M
105976	776.38	4	M
105977	2052.76	11	F
105978	2110.40	11	F
105979	1260.01	6	F
105980	930.88	5	M
105981	1232.50	6	F
105982	1082.05	6	F
105983	1006.70	5	F
105984	796.98	4	M
105985	774.54	4	M
105986	1398.48	7	F
105987	1878.80	10	M
105988	1888.32	10	F
105989	2393.43	13	F
105990	737.67	4	M
105991	1616.25	9	M
105992	940.28	5	M
105993	235.91	1	M
105994	2475.64	14	M
105995	2837.78	16	F
105996	1751.64	10	M
105997	2304.74	13	F
105998	1944.53	10	M
105999	1161.32	6	M
106000	327.49	1	M
106001	670.74	3	M
106002	1682.06	9	M
106003	484.26	2	M
106004	1180.07	6	M
106005	2687.50	15	F
106006	671.22	3	F
106007	834.42	4	F
106008	2033.23	11	F
106009	1672.74	9	M
106010	2360.47	13	F
106011	830.62	4	M
106012	1181.12	6	F
106013	650.11	3	M
106014	1680.91	9	F
106015	1861.82	10	M
106016	1334.74	7	M
106017	2178.76	12	M
106018	1349.13	7	M
106019	2358.40	13	M
106020	1332.36	7	M
106021	825.93	4	M
106022	496.24	2	M
106023	1506.35	8	F
106024	2366.86	13	M
106025	1838.04	10	F
106026	1685.39	9	F
106027	489.45	2	F
106028	1506.78	8	M
106029	494.64	2	M
106030	989.71	5	F
106031	816.70	4	F
106032	1004.05	5	F
106033	2191.79	12	F
106034	1339.48	7	M
106035	1514.28	8	F
106036	2353.98	13	F
106037	666.73	3	M
106038	1509.51	8	M
106039	322.27	1	M
106040	1176.57	6	M
106041	1349.73	7	F
106042	838.42	4	M
106043	669.70	3	F
106044	651.77	3	M
106045	326.42	1	F
106046	1860.77	10	F
106047	1341.24	7	M
106048	320.87	1	F
106049	2196.74	12	M
106050	2025.82	11	F
106051	1690.38	9	F
106052	1010.17	5	M
106053	2541.70	14	F
106054	661.26	3	F
106055	1168.18	6	F
106056	1173.50	6	F
106057	1176.37	6	F
106058	1858.92	10	M
106059	842.00	4	F
106060	1178.93	6	M
106061	832.57	4	F
106062	1510.54	8	M
106063	2371.61	13	F
106064	2019.63	11	M
106065	2021.10	11	M
106066	823.63	4	F
106067	1509.24	8	F
106068	1170.46	6	F
106069	2033.09	11	M
106070	1349.15	7	F
106071	825.34	4	M
106072	1172.33	6	M
106073	2020.40	11	M
106074	995.98	5	F
106075	1499.85	8	F
106076	1669.89	9	M
106077	1676.00	9	M
106078	502.23	2	M
106079	1352.05	7	F
106080	1681.70	9	F
106081	1009.05	5	M
106082	2024.98	11	F
106083	1841.83	10	F
106084	1000.15	5	F
106085	1859.93	10	F
106086	3718.16	21	F
106087	1007.11	5	M
106088	1343.91	7	F
106089	1177.57	6	M
106090	1514.79	8	M
106091	2371.87	13	M
106092	2713.14	15	F
106093	671.38	3	M
106094	1338.74	7	F
106095	650.28	3	F
106096	1513.87	8	F
106097	825.72	4	F
106098	825.92	4	M
106099	1691.24	9	F
106100	1862.62	10	F
106101	1858.15	10	F
106102	1008.27	5	M
106103	841.23	4	F
106104	986.83	5	F
106105	819.39	4	M
106106	1174.22	6	F
106107	2024.74	11	F
106108	659.58	3	F
106109	2011.65	11	M
106110	483.14	2	F
106111	990.98	5	M
106112	1855.94	10	M
106113	2539.83	14	F
106114	1178.02	6	M
106115	1156.58	6	M
106116	817.07	4	M
106117	2188.31	12	F
106118	649.62	3	F
106119	2014.34	11	M
106120	987.28	5	M
106121	1164.80	6	F
106122	2874.72	16	F
106123	1857.53	10	M
106124	1340.67	7	F
106125	1519.29	8	F
106126	1687.44	9	M
106127	1000.40	5	F
106128	986.71	5	F
106129	2028.74	11	F
106130	837.42	4	M
106131	1333.46	7	F
106132	997.73	5	M
106133	838.57	4	M
106134	837.66	4	M
106135	1858.69	10	F
106136	986.58	5	M
106137	1505.16	8	M
106138	494.25	2	M
106139	317.14	1	M
106140	310.00	1	M
106141	314.55	1	M
106142	1689.07	9	F
106143	1342.95	7	M
106144	1013.26	5	M
106145	1837.73	10	M
106146	1688.06	9	F
106147	1863.19	10	F
106148	1344.71	7	M
106149	1012.23	5	F
106150	2358.52	13	F
106151	3216.95	18	M
106152	322.15	1	F
106153	1010.65	5	M
106154	485.47	2	M
106155	1165.65	6	M
106156	825.60	4	M
106157	2019.50	11	M
106158	820.15	4	F
106159	484.76	2	M
106160	1176.33	6	M
106161	1000.73	5	F
106162	2697.67	15	F
106163	1007.71	5	M
106164	1667.34	9	M
106165	1349.85	7	F
106166	333.33	1	F
106167	1680.78	9	M
106168	1342.65	7	M
106169	1173.06	6	M
106170	1504.05	8	F
106171	1669.34	9	M
106172	1338.60	7	F
106173	321.12	1	M
106174	1511.36	8	F
106175	1331.27	7	M
106176	2192.01	12	F
106177	1689.67	9	M
106178	1682.66	9	M
106179	1507.97	8	F
106180	2856.92	16	F
106181	2871.85	16	F
106182	1000.01	5	M
106183	1670.20	9	M
106184	1167.90	6	M
106185	1353.41	7	F
106186	330.65	1	F
106187	1161.39	6	F
106188	1850.33	10	F
106189	1339.91	7	M
106190	306.59	1	F
106191	2202.24	12	M
106192	320.32	1	F
106193	2193.60	12	F
106194	1522.76	8	F
106195	1331.02	7	F
106196	1674.37	9	M
106197	2523.93	14	M
106198	2023.70	11	F
106199	1353.25	7	M
106200	1181.07	6	M
106201	661.88	3	M
106202	2178.77	12	F
106203	1345.85	7	M
106204	1667.39	9	M
106205	320.69	1	M
106206	995.17	5	M
106207	1173.33	6	F
106208	1857.64	10	M
106209	331.90	1	M
106210	329.97	1	F
106211	1003.05	5	F
106212	1011.13	5	F
106213	490.44	2	F
106214	655.47	3	M
106215	1180.01	6	M
106216	1691.46	9	F
106217	2538.68	14	M
106218	1170.45	6	F
106219	1680.06	9	F
106220	320.10	1	F
106221	667.01	3	F
106222	661.38	3	M
106223	842.84	4	M
106224	1509.04	8	F
106225	1847.63	10	M
106226	2183.84	12	F
106227	499.76	2	M
106228	1668.12	9	F
106229	1681.09	9	F
106230	1178.87	6	M
106231	1352.67	7	F
106232	843.45	4	M
106233	1329.82	7	F
106234	1169.29	6	F
106235	664.56	3	F
106236	1181.23	6	F
106237	834.17	4	M
106238	1861.32	10	M
106239	1348.21	7	M
106240	1678.40	9	F
106241	1679.89	9	M
106242	1002.67	5	F
106243	1347.99	7	F
106244	1164.56	6	F
106245	1160.44	6	M
106246	989.90	5	M
106247	1514.28	8	F
106248	1517.56	8	M
106249	1677.52	9	M
106250	832.48	4	F
106251	1496.72	8	F
106252	482.45	2	M
106253	991.55	5	F
106254	1515.32	8	M
106255	1010.62	5	M
106256	651.23	3	M
106257	1002.53	5	M
106258	1689.79	9	F
106259	819.98	4	F
106260	1326.70	7	M
106261	1506.71	8	M
106262	1171.47	6	F
106263	1336.15	7	M
106264	1669.66	9	M
106265	1347.21	7	M
106266	1171.13	6	F
106267	652.06	3	F
106268	1687.50	9	M
106269	1673.27	9	F
106270	1160.96	6	F
106271	1688.42	9	F
106272	1498.63	8	M
106273	1159.41	6	M
106274	1689.91	9	M
106275	1521.62	8	M
106276	1342.74	7	M
106277	320.31	1	M
106278	1181.72	6	F
106279	1179.74	6	F
106280	1339.62	7	M
106281	1693.26	9	M
106282	1502.98	8	F
106283	1164.36	6	M
106284	1516.91	8	F
106285	1175.43	6	M
106286	1333.34	7	M
106287	1683.07	9	F
106288	2013.04	11	M
106289	1515.33	8	M
106290	1500.88	8	F
106291	1340.87	7	F
106292	1512.35	8	F
106293	1162.84	6	F
106294	1522.84	8	M
106295	1669.57	9	F
106296	1351.04	7	F
106297	1333.66	7	M
106298	1680.06	9	M
106299	989.10	5	M
106300	2020.67	11	M
106301	1342.28	7	F
106302	994.49	5	F
106303	1519.59	8	F
106304	1505.38	8	M
106305	1518.15	8	F
106306	1176.75	6	M
106307	1672.89	9	M
106308	1508.44	8	F
106309	1342.46	7	M
106310	1502.34	8	F
106311	1010.75	5	F
106312	992.36	5	F
106313	1346.53	7	F
106314	1171.03	6	F
106315	1341.08	7	F
106316	988.14	5	M
106317	1327.04	7	F
106318	1178.76	6	F
106319	1847.20	10	F
106320	1349.03	7	M
106321	1845.02	10	F
106322	1177.28	6	M
106323	1163.96	6	M
106324	1172.15	6	F
106325	1673.58	9	F
106326	1685.89	9	M
106327	1168.83	6	F
106328	1666.85	9	F
106329	1519.96	8	M
106330	1157.88	6	F
106331	1680.24	9	M
106332	832.57	4	M
106333	2030.20	11	M
106334	1861.20	10	M
106335	1182.48	6	F
106336	1175.71	6	F
106337	1844.08	10	F
106338	1498.56	8	F
106339	1499.81	8	M
106340	1160.18	6	M
106341	1178.59	6	F
106342	999.55	5	M
106343	650.42	3	M
106344	991.16	5	F
106345	1513.34	8	M
106346	1843.06	10	F
106347	1009.30	5	F
106348	1004.23	5	F
106349	1164.87	6	F
106350	1332.89	7	F
106351	832.78	4	M
106352	990.79	5	M
106353	1514.64	8	M
106354	1507.64	8	F
106355	1687.72	9	F
106356	1685.29	9	M
106357	1330.29	7	F
106358	1351.79	7	M
106359	1350.42	7	F
106360	1162.60	6	M
106361	1514.35	8	M
106362	1163.58	6	F
106363	995.61	5	F
106364	1673.28	9	M
106365	1340.69	7	M
106366	1333.70	7	M
106367	2185.14	12	F
106368	1518.70	8	M
106369	2013.12	11	F
106370	1007.99	5	M
106371	1690.77	9	F
106372	1512.85	8	F
106373	1326.57	7	F
106374	1007.64	5	F
106375	1676.19	9	F
106376	989.61	5	M
106377	1512.23	8	F
106378	1500.34	8	M
106379	1177.10	6	M
106380	1345.64	7	F
106381	1331.65	7	M
106382	993.28	5	F
106383	1353.28	7	M
106384	648.08	3	F
106385	1513.01	8	F
106386	1181.66	6	M
106387	1171.55	6	F
106388	1352.33	7	F
106389	1843.62	10	F
106390	658.63	3	M
106391	832.48	4	F
106392	1179.58	6	M
106393	994.74	5	F
106394	1848.48	10	M
106395	1157.50	6	M
106396	1684.59	9	M
106397	1518.62	8	F
106398	1007.59	5	M
106399	1859.65	10	F
106400	2026.24	11	M
106401	1332.65	7	F
106402	1838.62	10	F
106403	1343.49	7	M
106404	1497.84	8	F
106405	1343.77	7	F
106406	1328.82	7	F
106407	1684.05	9	M
106408	1504.89	8	F
106409	498.70	2	M
106410	1497.79	8	M
106411	1156.95	6	M
106412	1164.44	6	M
106413	823.97	4	M
106414	1690.26	9	F
106415	1181.84	6	F
106416	1686.03	9	M
106417	1328.22	7	M
106418	842.44	4	F
106419	837.56	4	M
106420	1352.05	7	M
106421	988.04	5	M
106422	662.86	3	M
106423	1518.87	8	F
106424	1002.81	5	F
106425	1002.12	5	M
106426	1328.79	7	F
106427	1330.07	7	F
106428	1514.79	8	F
106429	1011.55	5	M
106430	1511.44	8	M
106431	994.70	5	M
106432	1170.65	6	F
106433	838.66	4	M
106434	1515.74	8	M
106435	829.77	4	M
106436	1521.53	8	F
106437	1518.17	8	M
106438	2177.82	12	M
106439	1167.35	6	M
106440	1170.65	6	F
106441	1838.13	10	F
106442	832.58	4	F
106443	2192.73	12	F
106444	1848.71	10	M
106445	1173.06	6	M
106446	1684.87	9	M
106447	1519.93	8	M
106448	1515.62	8	F
106449	1858.04	10	M
106450	1343.62	7	F
106451	1688.33	9	F
106452	990.86	5	F
106453	1669.98	9	F
106454	1677.85	9	F
106455	1861.72	10	M
106456	994.08	5	M
106457	647.42	3	F
106458	1348.85	7	M
106459	1860.81	10	M
106460	1174.47	6	M
106461	1179.93	6	F
106462	1160.98	6	F
106463	1160.61	6	F
106464	1515.56	8	M
106465	662.81	3	F
106466	1176.96	6	F
106467	998.94	5	M
106468	1352.63	7	M
106469	1347.65	7	F
106470	651.49	3	M
106471	1168.32	6	F
106472	1680.46	9	M
106473	998.12	5	M
106474	1178.15	6	F
106475	1681.34	9	M
106476	1344.89	7	F
106477	1855.70	10	M
106478	1333.82	7	M
106479	1347.19	7	F
106480	1331.37	7	M
106481	668.01	3	F
106482	1166.90	6	F
106483	2008.00	11	F
106484	1518.35	8	M
106485	1342.60	7	M
106486	1678.46	9	M
106487	995.20	5	F
106488	1345.41	7	M
106489	1853.65	10	F
106490	1503.19	8	F
106491	990.12	5	M
106492	828.88	4	M
106493	1836.68	10	F
106494	1330.93	7	F
106495	1500.04	8	F
106496	832.96	4	F
106497	1861.34	10	F
106498	1000.09	5	F
106499	647.71	3	M
106500	834.62	4	F
106501	841.85	4	M
106502	840.56	4	M
106503	647.00	3	F
106504	673.34	3	F
106505	501.17	2	F
106506	656.14	3	F
106507	662.71	3	F
106508	479.04	2	M
106509	655.45	3	F
106510	662.99	3	F
106511	652.34	3	F
106512	657.69	3	M
106513	657.59	3	M
106514	653.83	3	M
106515	647.28	3	F
106516	665.45	3	M
106517	663.47	3	M
106518	1007.96	5	M
106519	669.61	3	F
106520	647.93	3	M
106521	654.94	3	M
106522	653.27	3	M
106523	480.29	2	F
106524	825.55	4	M
106525	830.64	4	F
106526	664.30	3	F
106527	658.76	3	M
106528	669.71	3	M
106529	841.59	4	M
106530	835.95	4	M
106531	487.47	2	F
106532	820.70	4	M
106533	660.09	3	M
106534	650.62	3	F
106535	837.33	4	F
106536	665.04	3	F
106537	660.77	3	F
106538	665.85	3	M
106539	650.40	3	F
106540	650.93	3	F
106541	826.98	4	F
106542	833.26	4	M
106543	818.76	4	M
106544	670.44	3	M
106545	672.73	3	F
106546	477.64	2	M
106547	651.51	3	M
106548	840.32	4	F
106549	660.52	3	M
106550	649.39	3	F
106551	650.22	3	M
106552	663.81	3	M
106553	653.18	3	M
106554	825.47	4	M
106555	651.49	3	F
106556	670.20	3	M
106557	491.86	2	F
106558	667.93	3	M
106559	660.93	3	M
106560	659.67	3	F
106561	498.97	2	F
106562	665.65	3	M
106563	650.26	3	F
106564	669.32	3	F
106565	649.52	3	F
106566	668.07	3	M
106567	827.82	4	F
106568	671.93	3	M
106569	659.85	3	M
106570	671.76	3	F
106571	494.53	2	F
106572	830.41	4	F
106573	665.64	3	F
106574	665.70	3	M
106575	653.50	3	M
106576	654.73	3	M
106577	498.94	2	F
106578	652.52	3	F
106579	647.04	3	M
106580	666.26	3	F
106581	654.98	3	M
106582	651.81	3	M
106583	838.90	4	M
106584	654.38	3	M
106585	654.39	3	M
106586	499.64	2	M
106587	662.06	3	F
106588	647.42	3	M
106589	657.27	3	M
106590	654.04	3	F
106591	648.47	3	F
106592	648.07	3	F
106593	672.96	3	F
106594	657.60	3	M
106595	653.97	3	M
106596	652.12	3	F
106597	648.55	3	F
106598	655.19	3	F
106599	652.73	3	M
106600	501.11	2	F
106601	647.15	3	F
106602	668.55	3	M
106603	662.58	3	F
106604	663.01	3	M
106605	479.47	2	M
106606	647.68	3	M
106607	825.62	4	F
106608	650.33	3	F
106609	656.25	3	M
106610	648.00	3	F
106611	654.81	3	F
106612	493.49	2	M
106613	502.73	2	F
106614	833.20	4	F
106615	483.00	2	M
106616	646.84	3	F
106617	831.13	4	F
106618	658.80	3	F
106619	657.40	3	M
106620	657.95	3	F
106621	481.49	2	F
106622	670.68	3	F
106623	653.33	3	F
106624	649.51	3	M
106625	487.54	2	F
106626	837.00	4	F
106627	654.10	3	M
106628	666.15	3	M
106629	659.93	3	M
106630	488.44	2	M
106631	663.01	3	F
106632	671.85	3	F
106633	671.15	3	F
106634	481.96	2	F
106635	663.14	3	M
106636	661.37	3	F
106637	652.33	3	F
106638	670.58	3	F
106639	672.31	3	M
106640	839.12	4	M
106641	664.24	3	M
106642	502.53	2	F
106643	657.73	3	F
106644	478.01	2	M
106645	649.31	3	M
106646	647.81	3	F
106647	662.70	3	M
106648	501.06	2	F
106649	659.95	3	M
106650	661.02	3	F
106651	500.37	2	F
106652	817.87	4	F
106653	671.56	3	F
106654	831.11	4	F
106655	669.91	3	M
106656	479.69	2	F
106657	665.30	3	F
106658	660.36	3	M
106659	821.07	4	F
106660	477.18	2	M
106661	653.61	3	F
106662	666.65	3	F
106663	661.66	3	F
106664	668.97	3	F
106665	659.42	3	F
106666	489.14	2	F
106667	654.03	3	F
106668	495.66	2	M
106669	671.47	3	F
106670	661.87	3	M
106671	660.63	3	F
106672	670.33	3	M
106673	836.86	4	F
106674	670.83	3	M
106675	486.39	2	F
106676	653.84	3	M
106677	478.29	2	M
106678	502.25	2	F
106679	656.76	3	M
106680	843.28	4	M
106681	831.01	4	M
106682	477.79	2	M
106683	670.94	3	F
106684	672.27	3	M
106685	651.29	3	F
106686	485.80	2	F
106687	647.58	3	F
106688	838.88	4	F
106689	833.31	4	F
106690	667.47	3	M
106691	667.39	3	M
106692	494.14	2	F
106693	817.75	4	F
106694	672.20	3	M
106695	830.24	4	F
106696	830.56	4	F
106697	671.45	3	M
106698	658.22	3	F
106699	662.96	3	M
106700	672.17	3	M
106701	650.89	3	F
106702	822.22	4	M
106703	656.93	3	M
106704	659.45	3	M
106705	671.56	3	M
106706	656.14	3	F
106707	652.13	3	F
106708	663.00	3	F
106709	670.31	3	F
106710	668.41	3	M
106711	496.80	2	F
106712	653.62	3	M
106713	659.39	3	F
106714	672.69	3	M
106715	668.45	3	F
106716	648.70	3	M
106717	657.36	3	M
106718	649.81	3	F
106719	666.49	3	M
106720	828.04	4	F
106721	653.64	3	M
106722	482.40	2	F
106723	499.17	2	F
106724	667.17	3	M
106725	646.56	3	F
106726	664.46	3	M
106727	648.89	3	F
106728	660.33	3	F
106729	669.97	3	M
106730	652.13	3	F
106731	662.71	3	F
106732	834.36	4	F
106733	648.29	3	F
106734	653.41	3	M
106735	662.49	3	F
106736	482.54	2	F
106737	831.13	4	F
106738	649.37	3	M
106739	658.73	3	F
106740	665.37	3	F
106741	664.97	3	M
106742	655.74	3	M
106743	655.11	3	F
106744	503.01	2	F
106745	656.52	3	F
106746	664.60	3	F
106747	662.99	3	F
106748	668.49	3	M
106749	665.91	3	F
106750	670.78	3	M
106751	647.51	3	F
106752	650.56	3	F
106753	664.27	3	M
106754	652.82	3	F
106755	668.73	3	M
106756	840.76	4	F
106757	659.28	3	M
106758	492.99	2	M
106759	668.42	3	F
106760	836.61	4	M
106761	672.79	3	M
106762	651.79	3	F
106763	647.73	3	F
106764	647.14	3	M
106765	665.78	3	M
106766	647.84	3	M
106767	660.00	3	M
106768	652.33	3	F
106769	499.10	2	F
106770	663.55	3	F
106771	491.12	2	F
106772	652.33	3	F
106773	661.57	3	M
106774	666.40	3	M
106775	834.09	4	F
106776	654.05	3	M
106777	667.15	3	M
106778	819.15	4	F
106779	650.50	3	F
106780	824.63	4	M
106781	663.64	3	F
106782	651.38	3	F
106783	669.81	3	F
106784	670.93	3	M
106785	484.64	2	F
106786	669.07	3	F
106787	656.76	3	F
106788	669.30	3	F
106789	660.94	3	M
106790	654.79	3	M
106791	668.16	3	F
106792	661.85	3	F
106793	841.05	4	M
106794	669.83	3	F
106795	651.08	3	M
106796	837.00	4	F
106797	817.80	4	F
106798	653.60	3	F
106799	816.63	4	M
106800	657.56	3	M
106801	501.64	2	F
106802	832.76	4	F
106803	655.02	3	M
106804	654.89	3	M
106805	826.23	4	F
106806	828.63	4	M
106807	648.48	3	F
106808	669.23	3	M
106809	664.09	3	M
106810	662.88	3	F
106811	657.81	3	M
106812	655.64	3	F
106813	652.19	3	F
106814	659.38	3	F
106815	664.43	3	M
106816	654.75	3	F
106817	662.84	3	F
106818	818.27	4	M
106819	671.59	3	M
106820	666.51	3	F
106821	649.96	3	M
106822	488.85	2	M
106823	839.47	4	F
106824	818.36	4	M
106825	482.87	2	M
106826	826.97	4	M
106827	478.26	2	M
106828	657.42	3	M
106829	653.27	3	F
106830	669.44	3	M
106831	1004.50	5	M
106832	659.54	3	M
106833	670.39	3	F
106834	652.07	3	F
106835	831.02	4	F
106836	648.68	3	F
106837	493.62	2	F
106838	651.20	3	M
106839	652.86	3	F
106840	494.35	2	M
106841	673.39	3	M
106842	834.47	4	F
106843	655.72	3	M
106844	653.27	3	F
106845	493.77	2	F
106846	658.69	3	F
106847	664.50	3	F
106848	655.93	3	F
106849	662.43	3	M
106850	823.47	4	F
106851	650.79	3	F
106852	838.43	4	F
106853	497.11	2	M
106854	652.93	3	F
106855	668.22	3	F
106856	829.90	4	F
106857	651.13	3	F
106858	654.64	3	F
106859	661.39	3	F
106860	481.39	2	M
106861	657.04	3	M
106862	484.05	2	M
106863	497.64	2	F
106864	661.19	3	F
106865	486.01	2	F
106866	658.70	3	M
106867	650.14	3	M
106868	649.53	3	M
106869	661.68	3	M
106870	668.33	3	M
106871	661.87	3	M
106872	823.96	4	F
106873	660.35	3	M
106874	653.93	3	F
106875	658.04	3	F
106876	819.63	4	M
106877	660.04	3	M
106878	654.06	3	M
106879	665.46	3	M
106880	665.20	3	F
106881	835.36	4	M
106882	826.05	4	F
106883	826.27	4	F
106884	658.99	3	M
106885	658.76	3	M
106886	821.71	4	F
106887	657.72	3	M
106888	499.90	2	M
106889	648.73	3	M
106890	843.09	4	F
106891	654.80	3	F
106892	496.79	2	F
106893	659.94	3	M
106894	668.34	3	F
106895	491.57	2	F
106896	663.43	3	F
106897	652.49	3	F
106898	667.71	3	M
106899	669.60	3	F
106900	655.21	3	F
106901	655.82	3	M
106902	651.40	3	F
106903	648.95	3	F
106904	655.66	3	F
106905	654.69	3	M
106906	655.74	3	F
106907	492.72	2	F
106908	818.88	4	F
106909	648.05	3	F
106910	659.41	3	M
106911	501.10	2	M
106912	661.66	3	M
106913	669.04	3	F
106914	657.10	3	M
106915	669.11	3	M
106916	667.32	3	M
106917	653.96	3	M
106918	827.99	4	M
106919	656.62	3	F
106920	838.55	4	M
106921	654.13	3	F
106922	482.10	2	M
106923	658.90	3	F
106924	818.07	4	M
106925	656.37	3	M
106926	665.34	3	M
106927	836.90	4	F
106928	497.96	2	F
106929	840.24	4	M
106930	480.57	2	F
106931	653.66	3	F
106932	668.67	3	F
106933	657.71	3	M
106934	839.60	4	F
106935	667.64	3	M
106936	672.86	3	F
106937	653.42	3	F
106938	492.53	2	F
106939	836.87	4	M
106940	659.28	3	F
106941	670.99	3	M
106942	834.14	4	F
106943	654.66	3	M
106944	664.67	3	M
106945	661.57	3	F
106946	657.20	3	F
106947	664.96	3	F
106948	665.52	3	F
106949	650.37	3	M
106950	664.94	3	M
106951	658.55	3	F
106952	661.90	3	M
106953	673.45	3	F
106954	654.80	3	F
106955	661.12	3	M
106956	670.77	3	M
106957	649.40	3	M
106958	673.42	3	M
106959	657.14	3	M
106960	826.26	4	F
106961	652.53	3	M
106962	660.66	3	M
106963	650.03	3	F
106964	656.65	3	F
106965	660.50	3	M
106966	821.89	4	M
106967	647.93	3	F
106968	673.38	3	F
106969	497.00	2	F
106970	672.02	3	F
106971	654.06	3	F
106972	493.52	2	M
106973	649.32	3	M
106974	665.69	3	M
106975	492.16	2	M
106976	654.11	3	F
106977	653.57	3	F
106978	669.83	3	M
106979	654.04	3	F
106980	817.20	4	F
106981	664.12	3	F
106982	646.61	3	F
106983	665.25	3	M
106984	494.50	2	F
106985	482.91	2	M
106986	502.44	2	F
106987	667.20	3	M
106988	647.82	3	M
106989	651.87	3	F
106990	818.97	4	F
106991	837.84	4	F
106992	832.36	4	M
106993	662.02	3	F
106994	647.46	3	M
106995	489.77	2	M
106996	666.38	3	M
106997	660.51	3	M
106998	665.24	3	F
106999	328.78	1	M
107000	656.35	3	F
107001	831.95	4	F
107002	832.34	4	F
107003	666.64	3	F
107004	664.63	3	M
107005	648.50	3	F
107006	666.86	3	M
107007	649.80	3	M
107008	650.13	3	M
107009	667.19	3	F
107010	655.25	3	M
107011	664.52	3	F
107012	650.93	3	F
107013	660.06	3	F
107014	488.12	2	F
107015	833.38	4	F
107016	840.82	4	M
107017	654.52	3	F
107018	648.73	3	M
107019	668.34	3	F
107020	672.92	3	M
107021	666.04	3	F
107022	654.43	3	M
107023	665.79	3	M
107024	670.32	3	M
107025	653.95	3	M
107026	659.80	3	M
107027	658.07	3	F
107028	817.71	4	F
107029	494.07	2	M
107030	655.79	3	F
107031	502.55	2	F
107032	664.53	3	M
107033	485.20	2	M
107034	498.82	2	F
107035	665.24	3	F
107036	659.57	3	M
107037	493.14	2	M
107038	495.14	2	M
107039	648.53	3	M
107040	646.97	3	M
107041	647.38	3	F
107042	654.82	3	F
107043	647.37	3	M
107044	659.11	3	F
107045	663.51	3	F
107046	654.68	3	M
107047	655.31	3	F
107048	669.70	3	M
107049	671.99	3	M
107050	668.82	3	F
107051	477.00	2	M
107052	824.42	4	F
107053	660.49	3	F
107054	656.40	3	M
107055	840.10	4	F
107056	662.33	3	M
107057	499.80	2	F
107058	658.49	3	F
107059	666.78	3	F
107060	647.21	3	F
107061	821.78	4	M
107062	657.67	3	M
107063	663.05	3	M
107064	498.22	2	F
107065	671.35	3	M
107066	661.91	3	M
107067	659.93	3	M
107068	665.83	3	F
107069	657.16	3	M
107070	666.27	3	M
107071	492.40	2	M
107072	654.12	3	M
107073	835.30	4	M
107074	671.76	3	M
107075	672.98	3	M
107076	652.28	3	M
107077	660.64	3	M
107078	656.25	3	M
107079	657.62	3	M
107080	669.60	3	F
107081	496.76	2	M
107082	494.79	2	M
107083	653.05	3	F
107084	486.07	2	F
107085	659.26	3	M
107086	652.07	3	F
107087	841.37	4	M
107088	671.39	3	M
107089	654.14	3	M
107090	667.06	3	F
107091	664.21	3	F
107092	664.92	3	F
107093	665.74	3	F
107094	661.66	3	M
107095	655.92	3	F
107096	670.27	3	M
107097	656.57	3	F
107098	651.24	3	F
107099	654.95	3	M
107100	661.09	3	F
107101	663.04	3	F
107102	820.58	4	F
107103	840.74	4	M
107104	654.06	3	M
107105	666.43	3	M
107106	671.59	3	M
107107	838.25	4	M
107108	491.80	2	M
107109	492.76	2	F
107110	652.42	3	M
107111	653.70	3	F
107112	655.90	3	M
107113	654.66	3	F
107114	661.88	3	F
107115	989.35	5	F
107116	660.62	3	M
107117	648.63	3	F
107118	646.66	3	M
107119	652.66	3	M
107120	492.71	2	F
107121	670.97	3	M
107122	649.37	3	M
107123	499.64	2	M
107124	665.34	3	F
107125	662.18	3	M
107126	672.39	3	M
107127	658.39	3	M
107128	667.26	3	F
107129	670.99	3	F
107130	500.44	2	M
107131	498.70	2	F
107132	659.52	3	F
107133	668.70	3	M
107134	666.52	3	M
107135	659.80	3	F
107136	492.20	2	F
107137	820.62	4	F
107138	649.34	3	F
107139	647.60	3	F
107140	654.85	3	F
107141	485.37	2	M
107142	496.49	2	M
107143	662.43	3	F
107144	481.60	2	F
107145	671.46	3	F
107146	647.73	3	F
107147	647.91	3	M
107148	842.97	4	F
107149	652.28	3	M
107150	835.65	4	F
107151	672.30	3	F
107152	835.84	4	M
107153	664.01	3	M
107154	832.42	4	F
107155	668.14	3	M
107156	658.89	3	F
107157	665.51	3	F
107158	665.11	3	M
107159	666.20	3	M
107160	834.88	4	F
107161	480.18	2	F
107162	666.78	3	M
107163	838.80	4	F
107164	667.03	3	M
107165	665.75	3	F
107166	822.06	4	F
107167	673.14	3	M
107168	651.31	3	F
107169	666.75	3	M
107170	650.76	3	M
107171	659.67	3	F
107172	651.43	3	F
107173	656.09	3	F
107174	668.18	3	F
107175	668.56	3	M
107176	650.61	3	F
107177	655.10	3	M
107178	658.35	3	M
107179	657.42	3	F
107180	647.82	3	F
